Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
1693,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Kangra District of Himachal Pradesh, 2001",a696cb94-e623-4872-b936-53c6481b3884,2021-04-16,261,0
1694,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Imphal East District of Manipur, 2001",470c4463-1b00-4af1-85e5-076e954da1de,2021-04-16,112,0
1695,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Sitamarhi District of Bihar, 2001",12c5f96d-e402-49bb-9cd5-848f0d60e2de,2021-04-16,243,0
1696,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Bhind District of Madhya Pradesh, 2001",d38f4673-e4c0-4208-bd87-ec77ac5819d7,2021-04-16,431,0
1697,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Palamu District of Jharkhand, 2001",467a55e7-f892-4acd-acc4-73bb090ab1c0,2021-04-16,329,0
1698,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Belgaum District of Karnataka, 2001",6cb4dc33-0ce6-49ab-b0b4-da460fa23749,2021-04-16,237,0
1699,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Surat District of Gujarat, 2001",bc5224a4-2d76-49a5-82da-09365dcd1b32,2021-04-16,255,0
1700,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Thanjavur District of Tamil Nadu, 2001",5fd34149-31e2-4c9a-8d07-f2cea24bcc4d,2021-04-16,430,0
1701,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Kannauj District of Uttar Pradesh, 2001",47e3549a-2f2a-4cb0-8c7c-04b2ec632c26,2021-04-16,61,0
1702,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for South Tripura District of Tripura, 2001",830bc909-2e71-4b2c-b23f-7984db5bb57d,2021-04-16,379,0
1703,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Leh Ladakh District of Jammu & Kashmir, 2001",cde59d5c-8e68-471a-960a-0f57048170e6,2021-04-16,291,0
1704,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Munger District of Bihar, 2001",ead1e6af-c2c9-4a37-858e-d2e876e2d034,2021-04-16,371,0
1705,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Umaria District of Madhya Pradesh, 2001",6eb8bd2c-550d-491c-87aa-1f8eee21e7eb,2021-04-16,185,0
1706,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Ranchi District of Jharkhand, 2001",eb989a57-e270-4b44-8aef-c503d89a6802,2021-04-16,250,0
1707,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Rohtak District of Haryana, 2001",d08c70ac-afe1-485d-b224-0a17eaf7082e,2021-04-16,172,0
1708,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Chitradurga District of Karnataka, 2001",4e4133fb-fa78-4f6b-9353-b563275cdf27,2021-04-16,306,0
1709,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Washim District of Maharashtra, 2001",b8b24eb4-1eb7-42b4-aeda-789f387e965a,2021-04-16,287,0
1710,"Scheduled Tribe Population Attending Educational Institutions by Age, Sex and Type of Educational Institution (Each Tribe Separately), 2001 - Tamil Nadu",91bf80e5-7703-48e9-b4b7-2ad0c803d04b,2021-04-16,222,0
1711,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Udaipur District of Rajasthan, 2001",6a1288e5-3563-404d-a934-0a5e9f5bab12,2021-04-16,57,0
1712,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Karaikal District of Pondicherry, 2001 - Gujarat",0e895350-6e71-4f0d-a71b-f3b94eaf8f2a,2021-04-16,182,0
1713,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Changlang District of Arunachal Pradesh, 2001",8c13108e-2e2a-4b38-8972-a0d462b23dab,2021-04-16,157,0
1714,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Gorakhpur District of Uttar Pradesh, 2001",aade32c4-e6bf-4268-9a6c-be2a1d0a8f49,2021-04-16,107,0
1715,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Warangal District of Andhra Pradesh, 2001",addc8287-b2a9-43f4-8863-183a1f9c8b20,2021-04-16,485,0
1716,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Ahmadabad District of Gujarat, 2001",a49cfb04-4a71-488c-9063-0b263399c1d6,2021-04-16,395,0
1717,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Tiruvannamalai District of Tamil Nadu, 2001",8860d370-5541-461f-a804-01ce53b2ea32,2021-04-16,500,0
1718,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Agra District of Uttar Pradesh, 2001",262eae39-05de-4c66-b189-c02c4f276d0d,2021-04-16,147,0
1719,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Purnia District of Bihar, 2001",35b3dcac-7074-41e4-b8cf-3c9b074f8eea,2021-04-16,304,0
1720,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Kolkata District of West Bengal, 2001",f6cd9420-627d-4a6c-90f9-ee2b9b3c1856,2021-04-16,334,0
1721,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Udham Singh Nagar District of Uttaranchal, 2001 - Haryana",b50860f5-f840-4bcd-a4d6-673e78b98b1d,2021-04-16,232,0
1722,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Vadodara District of Gujarat, 2001",cbbf64b7-8c1f-4e14-85a1-2a957964c9de,2021-04-16,253,0
1723,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Bastar District of Chhattisgarh, 2001",1f230266-9826-4112-9fc0-2aac2fc454a1,2021-04-16,201,0
1724,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Bijnor District of Uttar Pradesh, 2001",0facd82f-6350-4237-9516-b432cbb59b6a,2021-04-16,224,0
1725,"Scheduled Tribe Population Attending Educational Institutions by Age, Sex and Type of Educational Institution (Each Tribe Separately), 2001 - Assam",15d146bb-40ce-4e06-abd0-4e149d46b33e,2021-04-16,384,0
1726,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Nagapattinam District of Tamil Nadu, 2001",9fc28cc7-7a61-4f1a-b63c-ab5c33a7312c,2021-04-16,197,0
1727,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Cuddapah District of Andhra Pradesh, 2001",5dfd2713-1c28-41c8-abc1-5706d023843e,2021-04-16,258,0
1728,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for North District of Sikkim, 2001",0c2d0db6-3f5c-4777-9b87-f434246827c4,2021-04-16,434,0
1729,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Pratapgarh District of Uttar Pradesh, 2001",b58a97db-c711-4005-abdc-711ec88d35a9,2021-04-16,145,0
1730,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Sawai Madhopur District of Rajasthan, 2001",277763c1-c5a1-45da-a3bb-3847116c4bb9,2021-04-16,78,0
1731,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Puri District of Orissa, 2001 - Himachal Pradesh",62155989-62fb-41ef-8d7d-782f61211e89,2021-04-16,260,0
1732,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Lakhimpur District of Assam, 2001",0ffe506e-0141-4e52-b18f-e1f2470ae069,2021-04-16,365,0
1733,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Latur District of Maharashtra, 2001",a0b3d482-0948-4a58-acb6-b4e72068c410,2021-04-16,204,0
1734,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Harda District of Madhya Pradesh, 2001",f3b43352-4c03-4042-ba6b-b122d8cbf6bb,2021-04-16,210,0
1735,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Kozhikode District of Kerala, 2001",2f52f4bc-3a27-49e5-8fca-0daa254df988,2021-04-16,289,0
1736,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Ballia District of Uttar Pradesh, 2001",345e13ab-b352-40dc-80b0-37604ec28726,2021-04-16,443,0
1737,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Darjiling District of West Bengal, 2001",9c228e27-565c-4ebc-95cb-323dd4ba4ff9,2021-04-16,428,0
1738,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Bathinda District of Punjab, 2001",108cfe36-4ce8-4c89-b714-6f8502817389,2021-04-16,80,0
1739,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Churachandpur District of Manipur, 2001",be396b46-f94d-4809-8d7a-24c31d2f541a,2021-04-16,259,0
1740,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Patan District of Gujarat, 2001",8b33b07b-4bed-48a2-aba9-0ad1f602799c,2021-04-16,259,0
1741,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Koraput District of Orissa, 2001 - Jharkhand",da7db6fb-2168-49bd-b5b7-92e5e1650a49,2021-04-16,262,0
1742,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Sirohi District of Rajasthan, 2001",16cc76bf-5bc3-42e3-a674-8f2b90b9e5bc,2021-04-16,174,0
1743,"Scheduled Caste Population Attending Educational Institutions by Age, Sex and Type of Educational Institution (Each Caste Separately), 2001 - Kerala",3dbc62c2-b2ae-491a-96e4-8db0411852c9,2021-04-16,468,0
1744,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Kancheepuram District of Tamil Nadu, 2001",6a2fc27d-5028-4b13-b674-fcee21c8db8d,2021-04-16,379,0
1745,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Medak District of Andhra Pradesh, 2001",33db0a08-fe4f-48b1-a00a-ddb7f19a69f7,2021-04-16,390,0
1746,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Kannauj District of Uttar Pradesh, 2001",87b0362c-54a4-40a8-91b2-0c7c79ceb99c,2021-04-16,134,0
1747,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Pithoragarh District of Uttaranchal, 2001 - Karnataka",1526127f-c7e4-4042-a9bc-67c369e12842,2021-04-16,447,0
1748,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for South Garo Hills District of Meghalaya, 2001",9d061d76-3eb5-4f73-ad4c-3d1d63d96c13,2021-04-16,290,0
1749,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Khagaria District of Bihar, 2001",a5af19aa-b582-405e-a1aa-0766edefa520,2021-04-16,223,0
1750,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Ratlam District of Madhya Pradesh, 2001",ae7cc7ba-e4f2-401d-aa17-dafb2a344d9a,2021-04-16,344,0
1751,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Bargarh District of Orissa, 2001 - Kerala",d57349b2-ba50-420f-99b8-1f337bc4396c,2021-04-16,203,0
1752,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Tumkur District of Karnataka, 2001",31a372b8-5a23-431d-a209-a68b7e3e8ed0,2021-04-16,261,0
1753,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Gondiya District of Maharashtra, 2001",19689f3d-0161-4a86-98a6-ebc258bf220c,2021-04-16,346,0
1754,"Scheduled Caste Population Attending Educational Institutions by Age, Sex and Type of Educational Institution (Each Caste Separately), 2001 - Haryana",da5fbd1f-8487-4660-8e58-ac0a3d9a11a8,2021-04-16,427,0
1755,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Faizabad District of Uttar Pradesh, 2001",57eadeb7-2c45-4b72-ace5-f632d0584884,2021-04-16,499,0
1756,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Darrang District of Assam, 2001",330661ef-3e93-42d1-bd3c-4a00e3115452,2021-04-16,264,0
1757,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Sirmaur District of Himachal Pradesh, 2001",e933669a-41fb-4845-830b-56c91e5785d3,2021-04-16,310,0
1758,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for East District of Sikkim, 2001",67f9ef05-02c5-4a2a-8959-c5575b5f5125,2021-04-16,265,0
1759,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Bhopal District of Madhya Pradesh, 2001",e91d88be-de7d-49a2-b0fd-1837b19dfea3,2021-04-16,341,0
1760,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Jajapur District of Orissa, 2001 - Madhya Pradesh",d1a87afd-376b-4d6e-bdda-d4ce4ac1801b,2021-04-16,366,0
1761,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Bikaner District of Rajasthan, 2001",d5ea6f59-419a-466e-a0d1-9f8a820e0fb3,2021-04-16,434,0
1762,"Scheduled Caste Population Attending Educational Institutions by Age, Sex and Type of Educational Institution (Each Caste Separately), 2001 - Mizoram",7bd4e7a0-4d29-4aa1-b335-45e5ddbcfb0f,2021-04-16,463,0
1763,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Kasaragod District of Kerala, 2001",6a3d7c85-b4fd-45d0-83cd-67dec9359cfa,2021-04-16,264,0
1764,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Mumbai District of Maharashtra, 2001",1939d1eb-43e9-4c2f-b5f9-680ec6d298f3,2021-04-16,238,0
1765,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Mathura District of Uttar Pradesh, 2001",a74e3a88-cf70-45f1-90e0-f63459bfd914,2021-04-16,148,0
1766,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Lahul and Spiti District of Himachal Pradesh, 2001",2d91b9ec-5f53-4e3a-825f-27248d419061,2021-04-16,431,0
1767,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Ukhrul District of Manipur, 2001",4080ae81-1018-414f-8096-dc67cb7f192e,2021-04-16,356,0
1768,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Madhubani District of Bihar, 2001",78fed628-94b0-4d8a-a635-9a851129d799,2021-04-16,490,0
1769,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Gwalior District of Madhya Pradesh, 2001",c2fd02b0-1d3a-4519-9f5c-424f03cf18c9,2021-04-16,458,0
1770,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Chatra District of Jharkhand, 2001",a85c7b33-b28d-41eb-a1d9-0e354f908f1d,2021-04-16,61,0
1771,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Bagalkot District of Karnataka, 2001",fd2ecefe-785a-477b-b567-3848e3bed9a5,2021-04-16,392,0
1772,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for The Dangs District of Gujarat, 2001",398f2433-e428-42bb-aea4-90d87b3cec2d,2021-04-16,303,0
1773,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Pudukkottai District of Tamil Nadu, 2001",26344d6b-e7cc-4bfc-b7d7-315bd5be9a25,2021-04-16,147,0
1774,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Etawah District of Uttar Pradesh, 2001",55bf688c-e92e-4b5a-a485-a2971682f7c3,2021-04-16,99,0
1775,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Dhalai District of Tripura, 2001",6c5215c1-5f30-4e46-a1ed-8e0060df72f0,2021-04-16,392,0
1776,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Kargil District of Jammu & Kashmir, 2001 - Maharashtra",f7d94ccb-0bf9-4c86-9999-82e35d761f3b,2021-04-16,274,0
1777,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Lakhisarai District of Bihar, 2001",25a62e9a-68c0-46e5-8d0f-010151442765,2021-04-16,417,0
1778,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Shahdol District of Madhya Pradesh, 2001",f01f8582-d628-4570-b659-fd2885f30d27,2021-04-16,433,0
1779,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Lohardaga District of Jharkhand, 2001",186b46ed-1d3a-4e86-9696-234114b2c4c4,2021-04-16,188,0
1780,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Jhajjar District of Haryana, 2001",79fb4fef-29b8-4cc8-b649-0c64f9ce32a5,2021-04-16,419,0
1781,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Davanagere District of Karnataka, 2001",e1e66a8c-4cf4-485c-9f57-9d6e3a655df6,2021-04-16,432,0
1782,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Amravati District of Maharashtra, 2001",f412eec3-e62a-468d-b116-d72eaf18089c,2021-04-16,95,0
1783,"Scheduled Tribe Population Attending Educational Institutions by Age, Sex and Type of Educational Institution (Each Tribe Separately), 2001 - Andaman & Nicobar Islands",020effb8-d593-4388-b573-924825cca994,2021-04-16,439,0
1784,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Dungarpur District of Rajasthan, 2001",663368f1-8fdf-4189-9bdb-831ee9d83a33,2021-04-16,135,0
1785,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Kupwara District of Jammu & Kashmir, 2001 - Meghalaya",814ee1ae-c4a3-4129-abab-4bec4735fcf1,2021-04-16,395,0
1786,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Tirap District of Arunachal Pradesh, 2001",5c6f59c4-fac6-4c1b-9b20-f6aaaf2887a6,2021-04-16,467,0
1787,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Kushinagar District of Uttar Pradesh, 2001",9cd4c8de-ef3c-40ef-a0cb-aeb3f1d1cf71,2021-04-16,92,0
1788,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Raigarh District of Chhattisgarh, 2001",529fcb98-f5a1-4c9a-beae-6f178264d522,2021-04-16,202,0
1789,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Dakshin Dinajpur District of West Bengal, 2001",783a42c6-6187-4ff9-8322-5527a4d1becb,2021-04-16,429,0
1790,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Viluppuram District of Tamil Nadu, 2001",97cbe387-bf9c-48b6-8e14-dd933adef47e,2021-04-16,413,0
1791,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Firozabad District of Uttar Pradesh, 2001",2e3ff944-e9b7-41b1-a017-c1039ee47553,2021-04-16,182,0
1792,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Katihar District of Bihar, 2001",5c42c79d-fe8c-4a10-ac36-549a13399604,2021-04-16,141,0
1793,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for South Twenty Four Parganas District of West Bengal, 2001",e8f87df8-b6cb-4a4b-a10b-9c2b1dda16ce,2021-04-16,380,0
1794,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Hardwar District of Uttaranchal, 2001 - Mizoram",6f4b857d-a036-4377-8440-88cf024b750e,2021-04-16,51,0
1795,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Narmada District of Gujarat, 2001",38cda7f1-6936-4667-b2f9-0d8902c30acd,2021-04-16,54,0
1796,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Dantewada District of Chhattisgarh, 2001",6793fe25-0da2-4eab-bf12-b2353a1887e9,2021-04-16,465,0
1797,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Moradabad District of Uttar Pradesh, 2001",adbbe850-450b-4c1d-a028-40d1afc884ca,2021-04-16,111,0
1798,"Scheduled Tribe Population Attending Educational Institutions by Age, Sex and Type of Educational Institution (Each Tribe Separately), 2001 - West Bengal",80983510-d752-4414-94d3-a3fc46328cef,2021-04-16,192,0
1799,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Jaipur District of Rajasthan, 2001",e3183fc1-c5ac-44bd-9586-418228e9453a,2021-04-16,179,0
1800,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Thiruvarur District of Tamil Nadu, 2001",4ca3ee08-47c6-4535-9cee-7ab318c36476,2021-04-16,489,0
1801,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Kurnool District of Andhra Pradesh, 2001",6e0a2ca0-52e4-4eb4-b248-32f87462d0b9,2021-04-16,412,0
1802,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for West District of Sikkim, 2001",697e9c89-af5c-4ec6-a447-a08153525e4e,2021-04-16,212,0
1803,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Kaushambi District of Uttar Pradesh, 2001",298db977-f40f-4db9-8ae3-42c7513bc2d5,2021-04-16,226,0
1804,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Dausa District of Rajasthan, 2001",1f670305-5215-48dd-aa9b-dadf61f76871,2021-04-16,319,0
1805,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Ganjam District of Orissa, 2001 - Nagaland",ca346afc-f60d-4507-bffa-ed4711c2e8cc,2021-04-16,366,0
1806,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Dhemaji District of Assam, 2001",066d9eca-4660-4781-b334-dc1b2ab676f9,2021-04-16,140,0
1807,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Osmanabad District of Maharashtra, 2001",008bb57b-efcb-4f9c-af6c-e7b4661d6758,2021-04-16,167,0
1808,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Hoshangabad District of Madhya Pradesh, 2001",d8324cb4-ebe2-4fae-955d-957b74460384,2021-04-16,70,0
1809,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Tribe (Each Tribe Separately) for Malappuram District of Kerala, 2001",6b9fc0d1-468f-4178-a874-b714565059b7,2021-04-16,174,0
1810,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Jaunpur District of Uttar Pradesh, 2001",15f18198-6d76-4189-959f-ddccd90cca02,2021-04-16,196,0
1811,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Jalpaiguri District of West Bengal, 2001",a009138f-fa5a-419e-a5dc-57841d9968ca,2021-04-16,361,0
1812,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Mansa District of Punjab, 2001",1e2d9337-ada7-49ee-af6a-1831f42698fc,2021-04-16,141,0
1813,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Bishnupur District of Manipur, 2001",966dc790-ce2b-49f3-94e3-327acf944e2e,2021-04-16,125,0
1814,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Mahesana District of Gujarat, 2001",f9b615c0-17eb-4fc6-b09c-c4ec29a1543c,2021-04-16,191,0
1815,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Malkangiri District of Orissa, 2001 - Odisha",c069a952-7401-4d14-9eaa-0b9c49b40696,2021-04-16,89,0
1816,"Population Attending Educational Institutions by Age, Sex and Type of Educational Institution for Scheduled Caste (Each Caste Separately) for Pali District of Rajasthan, 2001",cce95014-6475-4553-a2ae-708f8f2627db,2021-04-16,251,0
1817,"Scheduled Caste Population Attending Educational Institutions by Age, Sex and Type of Educational Institution (Each Caste Separately), 2001 - Tamil Nadu",7c277aa5-efc6-4a9b-906a-896d02a680b1,2021-04-16,200,0
