Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
1633,Monthly Maximum and Minimum Performing Public Health Facilities in West Kameng of Arunachal Pradesh for August-2016-17,bad9b91d-24bc-4287-a931-f5547435ac0f,2025-02-10,218,0
1634,Monthly Maximum and Minimum Performing Public Health Facilities in West Kameng of Arunachal Pradesh for September-2016-17,6a7045fc-cfa2-4f60-9280-a62beb75e1cf,2025-02-10,452,0
1635,Monthly Maximum and Minimum Performing Public Health Facilities in West Kameng of Arunachal Pradesh for June-2016-17,d8a195a0-07d4-42d1-b6ac-338d7706eead,2025-02-10,400,0
1636,Monthly Maximum and Minimum Performing Public Health Facilities in West Kameng of Arunachal Pradesh for July-2016-17,51ad6503-60ea-449e-a7a3-693ef505fd2a,2025-02-10,84,0
1637,Monthly Maximum and Minimum Performing Public Health Facilities in West Kameng of Arunachal Pradesh for May-2016-17,aa0456fe-ce9d-46b0-bf7d-20619dc4bbe4,2025-02-10,469,0
1638,Monthly Maximum and Minimum Performing Public Health Facilities in West Kameng of Arunachal Pradesh for April-2016-17,ff99992c-7839-4777-840e-1d5b5cd0095b,2025-02-10,264,0
1639,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for March-2016-17,5bc334a1-ac8c-4142-ab77-2888bd459459,2025-02-10,287,0
1640,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for February-2016-17,9a907124-536d-4476-a4ea-0ae42950a6ab,2025-02-10,79,0
1641,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for January-2016-17,1c3c8418-f7bf-4c67-8015-4a0d5af668d4,2025-02-10,379,0
1642,Monthly Maximum and Minimum Performing Public Health Facilities in Anjaw of Arunachal Pradesh for December-2016-17,c8a9722c-9ccb-43cb-bd62-ffe72fcfe3e1,2025-02-10,286,0
1643,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for October-2016-17,c9feef8a-508d-4b58-bb2e-5c6e42e513f5,2025-02-10,300,0
1644,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for December-2016-17,df204fd7-b4ae-4bc3-b87f-7e94092b4ffc,2025-02-10,356,0
1645,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for November-2016-17,31bd5701-2be1-4772-b6de-953b2ef7cb74,2025-02-10,123,0
1646,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for October-2016-17,e01be1a2-26c0-4a4c-a002-acd442567c8c,2025-02-10,385,0
1647,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for August-2016-17,e28d97fa-15f9-4f84-892b-8022c5c14cba,2025-02-10,173,0
1648,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for September-2016-17,c938cda1-e395-433d-aa5e-77f5f0b67081,2025-02-10,95,0
1649,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for July-2016-17,28a5ddb2-7a13-47b8-98d3-8a53b5383ed7,2025-02-10,351,0
1650,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for June-2016-17,775d4f92-108c-4717-9f30-a44e6342ef5a,2025-02-10,210,0
1651,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for May-2016-17,8283d1d9-5f23-482d-800d-5c0c6e9aba7f,2025-02-10,466,0
1652,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Subansiri of Arunachal Pradesh for April-2016-17,7b3c1e33-44bd-4d2d-a2b4-638e3267487c,2025-02-10,137,0
1653,Monthly Maximum and Minimum Performing Public Health Facilities in Anjaw of Arunachal Pradesh for February-2016-17,ff29f4da-5507-4121-8dad-107403764b67,2025-02-10,187,0
1654,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for March-2016-17,5dcd4987-da77-4fa2-8aa5-1b133b6d837d,2025-02-10,102,0
1655,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for September-2016-17,b683ecd7-9d2b-4919-810d-96528202cf62,2025-02-10,304,0
1656,Monthly Maximum and Minimum Performing Public Health Facilities in East Siang of Arunachal Pradesh for April-2016-17,18f505c7-5eea-4c16-b64e-e9242104c6ec,2025-02-10,205,0
1657,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for July-2016-17,480a844f-6c87-4ae9-b4eb-598ea156843f,2025-02-10,64,0
1658,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for May-2016-17,570c12a2-a8dd-4e0f-90ce-ffeefb50b75f,2025-02-10,221,0
1659,Monthly Maximum and Minimum Performing Public Health Facilities in Anjaw of Arunachal Pradesh for March-2016-17,d35bfad3-1b4a-4041-abc1-e7ac0f089588,2025-02-10,59,0
1660,Monthly Maximum and Minimum Performing Public Health Facilities in Anjaw of Arunachal Pradesh for January-2016-17,9f9431de-7a11-4073-afc4-174c98e166e3,2025-02-10,438,0
1661,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for August-2016-17,882b910c-71a5-480a-820a-740fcc708888,2025-02-10,454,0
1662,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for April-2016-17,4e2ce436-901e-4795-b156-a7911e12a449,2025-02-10,334,0
1663,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for June-2016-17,1feb3684-6c2a-42ae-90bc-99e26ff2b029,2025-02-10,276,0
1664,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for July-2016-17,7d7e5f6a-e3e1-492d-9067-f71ac7e34997,2025-02-10,170,0
1665,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for February-2016-17,5bad1b55-c705-4ea3-9250-3b329f486aa0,2025-02-10,340,0
1666,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for January-2016-17,5a89cf49-e5dc-428d-ab80-b88c95cbd7ac,2025-02-10,189,0
1667,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for December-2016-17,8e69f5e2-5493-4371-ba45-ba533f361129,2025-02-10,165,0
1668,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for November-2016-17,fc4ccbde-412b-4911-a29b-62bb6d547eab,2025-02-10,452,0
1669,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for October-2016-17,77522d79-f496-4620-af64-a1f8db5a2be4,2025-02-10,256,0
1670,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for September-2016-17,3fca9d54-ab5b-41da-9041-57e7944bee08,2025-02-10,434,0
1671,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for August-2016-17,3852a2e6-2afb-4841-9b61-d11d4f58c6dd,2025-02-10,159,0
1672,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for June-2016-17,5594247f-f8bc-4a82-b421-56f5d2725441,2025-02-10,229,0
1673,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for July-2016-17,97d5f87e-3818-4314-8a34-e9ebe3e8b1fe,2025-02-10,451,0
1674,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for May-2016-17,638c50df-a173-40ec-a268-f642c946dd90,2025-02-10,396,0
1675,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for December-2016-17,33c652f8-d7cd-4182-9730-35d18ef884c6,2025-02-10,346,0
1676,Monthly Maximum and Minimum Performing Public Health Facilities in East Siang of Arunachal Pradesh for June-2016-17,9860a083-a7b4-446f-913a-11a809dc14ff,2025-02-10,77,0
1677,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for March-2016-17,f9821a6f-f81f-483c-b928-77ae0165dbad,2025-02-10,212,0
1678,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for February-2016-17,232cdbca-1942-471c-aae1-d990d6abf106,2025-02-10,221,0
1679,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for January-2016-17,6daf2764-9374-48f8-93fb-01595a4f6911,2025-02-10,482,0
1680,Monthly Maximum and Minimum Performing Public Health Facilities in Changlang of Arunachal Pradesh for November-2016-17,18dc2273-07ee-4178-8884-6c79f1b86710,2025-02-10,138,0
1681,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for June-2016-17,cee2acd4-f545-475a-bd04-5bbe9de6081e,2025-02-10,497,0
1682,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for May-2016-17,4959efa0-517a-45c0-9c1c-f180bb59f3f2,2025-02-10,462,0
1683,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for April-2016-17,b08cf8a0-cf1e-4047-a4a8-824c09b7e0d1,2025-02-10,110,0
1684,Monthly Maximum and Minimum Performing Public Health Facilities in East Siang of Arunachal Pradesh for December-2016-17,44c68a47-5e64-400d-b87a-e7e3431f9f61,2025-02-10,358,0
1685,Monthly Maximum and Minimum Performing Public Health Facilities in East Siang of Arunachal Pradesh for October-2016-17,643f352d-ad0a-4c54-ab1a-41a55ed792bc,2025-02-10,308,0
1686,Monthly Maximum and Minimum Performing Public Health Facilities in East Siang of Arunachal Pradesh for August-2016-17,a7a311b5-deb3-4028-886e-5a21f081bfde,2025-02-10,358,0
1687,Monthly Maximum and Minimum Performing Public Health Facilities in East Siang of Arunachal Pradesh for November-2016-17,7373b533-8ad3-4f06-aa9c-09efd5a3debf,2025-02-10,126,0
1688,Monthly Maximum and Minimum Performing Public Health Facilities in East Siang of Arunachal Pradesh for January-2016-17,8a8c986f-f017-49cf-a130-fa6485685f6a,2025-02-10,247,0
1689,Monthly Maximum and Minimum Performing Public Health Facilities in East Siang of Arunachal Pradesh for July-2016-17,ceaf5cff-ca95-460e-b0ee-16132fefe2a8,2025-02-10,149,0
1690,Monthly Maximum and Minimum Performing Public Health Facilities in East Siang of Arunachal Pradesh for September-2016-17,be3b2272-0b93-46e2-b1ab-63675e05ac16,2025-02-10,195,0
1691,Monthly Maximum and Minimum Performing Public Health Facilities in East Siang of Arunachal Pradesh for May-2016-17,8b46a0c7-0300-49e6-87bc-efca6e21dfa2,2025-02-10,384,0
1692,Monthly Maximum and Minimum Performing Public Health Facilities in Upper Siang of Arunachal Pradesh for April-2016-17,604b0e7f-8774-4d9b-8110-5f8630432119,2025-02-10,271,0
1693,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for February-2016-17,3ce07970-55f8-4c78-bed8-c30af42a4e33,2025-02-10,283,0
1694,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for March-2016-17,8c0c364e-5045-40ab-bfb1-3106798dfb22,2025-02-10,259,0
1695,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for August-2016-17,200bd649-eeaa-4eb2-83f5-70c05d7d94f3,2025-02-10,88,0
1696,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for January-2016-17,83398de3-716d-4270-a450-697dae0cbf87,2025-02-10,75,0
1697,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for November-2016-17,b5e5af06-ccbd-413f-b04d-b7392ffd915c,2025-02-10,237,0
1698,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for December-2016-17,8eb4c8f6-ce8d-4937-a77b-58f99ebd63ff,2025-02-10,309,0
1699,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for September-2016-17,abc33bb3-72ad-4f33-84da-ec9d2feb23c1,2025-02-10,221,0
1700,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for July-2016-17,5afa46ed-63f2-4b96-9128-b712f2c7f809,2025-02-10,369,0
1701,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for October-2016-17,caf42946-8c15-49b4-88f7-afb6e8bcd410,2025-02-10,92,0
1702,Monthly Maximum and Minimum Performing Public Health Facilities in Kurung Kumey of Arunachal Pradesh for July-2016-17,5ccb3e21-0989-492b-9d0a-3760932cbafe,2025-02-10,168,0
1703,Monthly Maximum and Minimum Performing Public Health Facilities in Kurung Kumey of Arunachal Pradesh for April-2016-17,4fda73ba-f647-4ad6-b67b-c059662eec79,2025-02-10,92,0
1704,Monthly Maximum and Minimum Performing Public Health Facilities in Kurung Kumey of Arunachal Pradesh for September-2016-17,b6b77bbd-254b-4895-80aa-b536c0f5519b,2025-02-10,104,0
1705,Monthly Maximum and Minimum Performing Public Health Facilities in Kurung Kumey of Arunachal Pradesh for October-2016-17,c98f81ef-c24c-4406-829f-292a05d31273,2025-02-10,312,0
1706,Monthly Maximum and Minimum Performing Public Health Facilities in Kurung Kumey of Arunachal Pradesh for August-2016-17,03965940-fc74-456d-b535-55e3b9297fa1,2025-02-10,369,0
1707,Monthly Maximum and Minimum Performing Public Health Facilities in Kurung Kumey of Arunachal Pradesh for June-2016-17,1c4c532f-5e0c-4930-a2a1-9282cf1505a9,2025-02-10,281,0
1708,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for September-2016-17,a07a79c6-1f06-421f-9537-1db944142a20,2025-02-10,90,0
1709,Monthly Maximum and Minimum Performing Public Health Facilities in East Siang of Arunachal Pradesh for March-2016-17,b9db38ae-ef6d-449d-a5c7-21cb5d74895e,2025-02-10,161,0
1710,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for March-2016-17,835daeb7-086e-459f-8f17-f345495cebc1,2025-02-10,117,0
1711,Monthly Maximum and Minimum Performing Public Health Facilities in Kurung Kumey of Arunachal Pradesh for May-2016-17,8b2e5fad-2de0-4825-89d8-ac97f1706945,2025-02-10,313,0
1712,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for May-2016-17,6119ea06-cb25-40e0-8a53-92f6011be0fe,2025-02-10,305,0
1713,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for June-2016-17,9d871517-d504-45e1-a124-f92447f30dc2,2025-02-10,487,0
1714,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for March-2016-17,bf0b3ef2-1ef6-4752-9244-1a2fa6ab2bc9,2025-02-10,386,0
1715,Monthly Maximum and Minimum Performing Public Health Facilities in Tirap of Arunachal Pradesh for April-2016-17,d4567957-b3f7-4757-a187-43b19a83be51,2025-02-10,348,0
1716,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for February-2016-17,2cca436b-73fb-4890-b928-2c98a42b4464,2025-02-10,272,0
1717,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for January-2016-17,cb4326b5-d7ad-4f4e-a307-0aed9a3abd3c,2025-02-10,211,0
1718,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for December-2016-17,5da25bc8-7281-4209-b358-bdeb57a7e985,2025-02-10,322,0
1719,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for November-2016-17,f513a329-4395-4d7a-8929-387fd6128efe,2025-02-10,463,0
1720,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for November-2016-17,bf591104-1eee-4d28-8966-a9f3077bacc6,2025-02-10,330,0
1721,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for September-2016-17,c0bf4621-e5f7-4cba-bda2-111efd423f48,2025-02-10,402,0
1722,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for October-2016-17,64b0c6c9-e26d-436c-8d57-b74b86192045,2025-02-10,89,0
1723,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for May-2016-17,b980b5a4-ac58-4e36-9668-b60c27642242,2025-02-10,339,0
1724,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for April-2016-17,8cbfadc1-542d-4d8a-8730-c965dc44dd78,2025-02-10,246,0
1725,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for January-2016-17,236315a9-bc6a-4867-8133-98d77648cebb,2025-02-10,467,0
1726,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for February-2016-17,93c1f60f-0dcc-4442-9116-ab712f23a5ed,2025-02-10,442,0
1727,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for August-2016-17,8e885845-ddae-463b-98dc-478a9a68a0a7,2025-02-10,403,0
1728,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for December-2016-17,b065c7f4-c340-4e9e-8247-be1717804856,2025-02-10,450,0
1729,Monthly Maximum and Minimum Performing Public Health Facilities in Dibang Valley of Arunachal Pradesh for October-2016-17,d7f08ba4-81d0-460d-b967-ac139992a7fc,2025-02-10,168,0
1730,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for August-2016-17,b08225de-7fcd-42c1-a634-3e903f0b6cbc,2025-02-10,162,0
1731,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for July-2016-17,a441a738-0b0b-495e-b723-67ce1c2b3931,2025-02-10,378,0
1732,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for June-2016-17,53a35653-54e0-4f3e-ae7e-af6c7908610b,2025-02-10,215,0
1733,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for May-2016-17,ee823776-824b-4d17-bd8a-97f714d1f531,2025-02-10,80,0
1734,Monthly Maximum and Minimum Performing Public Health Facilities in Papum Pare of Arunachal Pradesh for March-2016-17,52845ac5-89a5-4e12-b557-0af4eddd6694,2025-02-10,295,0
1735,Monthly Maximum and Minimum Performing Public Health Facilities in Tawang of Arunachal Pradesh for April-2016-17,8a291520-5ee7-4564-98a1-d64565843807,2025-02-10,465,0
1736,Monthly Maximum and Minimum Performing Public Health Facilities in Papum Pare of Arunachal Pradesh for January-2016-17,1149d089-260d-46c6-86ec-0d0f8e305f4c,2025-02-10,308,0
1737,Monthly Maximum and Minimum Performing Public Health Facilities in Papum Pare of Arunachal Pradesh for February-2016-17,03a49866-ef1e-43a7-9bc4-a8a979e425ff,2025-02-10,161,0
1738,Monthly Maximum and Minimum Performing Public Health Facilities in Papum Pare of Arunachal Pradesh for November-2016-17,23fa4477-7dda-4549-ab6e-16245315ad5f,2025-02-10,408,0
1739,Monthly Maximum and Minimum Performing Public Health Facilities in Papum Pare of Arunachal Pradesh for December-2016-17,a4891e51-d9f8-4b27-b853-a2d498746e16,2025-02-10,91,0
1740,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for January-2016-17,3fd103a7-ef8b-4d42-89b3-3fbf726fbf70,2025-02-10,448,0
1741,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for February-2016-17,0e77a1ea-05b8-4b77-8b1e-f027eb225ee0,2025-02-10,431,0
1742,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for October-2016-17,6b54dd4d-2340-4dc7-ae10-694a62f21656,2025-02-10,159,0
1743,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for March-2016-17,eda161fa-a427-446c-b7fc-9f18ec3cd7ec,2025-02-10,319,0
1744,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for September-2016-17,af3ebadd-5434-4424-873f-03b1c44f31f4,2025-02-10,333,0
1745,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for November-2016-17,fd5eb50e-c13a-4508-85d9-4cf0199d165d,2025-02-10,182,0
1746,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for December-2016-17,9dda0ef9-0d3c-414d-80f1-647c056cfdb9,2025-02-10,122,0
1747,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for August-2016-17,abdfaf13-1b41-47ee-a952-9ff0c9454dba,2025-02-10,406,0
1748,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for July-2016-17,de94baf2-0725-4b9e-a0a3-e315c4ceee7e,2025-02-10,123,0
1749,Monthly Maximum and Minimum Performing Public Health Facilities in East Kameng of Arunachal Pradesh for June-2016-17,f511172a-740a-4a60-8b3e-8ef5e1659b7f,2025-02-10,344,0
1750,Monthly Maximum and Minimum Performing Public Health Facilities in West Siang of Arunachal Pradesh for December-2016-17,1f66a5cc-0154-4060-8cde-257658ecad5c,2025-02-10,450,0
1751,Monthly Maximum and Minimum Performing Public Health Facilities in West Siang of Arunachal Pradesh for February-2016-17,ce0c3e38-e544-4c89-8de0-2af87c939ab6,2025-02-10,290,0
1752,Monthly Maximum and Minimum Performing Public Health Facilities in West Siang of Arunachal Pradesh for March-2016-17,f1329805-bd5c-4a3f-9c2b-cf81f9373183,2025-02-10,436,0
1753,Monthly Maximum and Minimum Performing Public Health Facilities in West Siang of Arunachal Pradesh for November-2016-17,eb261f40-d711-4243-852a-448fdaa15703,2025-02-10,343,0
1754,Monthly Maximum and Minimum Performing Public Health Facilities in West Siang of Arunachal Pradesh for January-2016-17,06af4099-9163-471b-b6c8-996f7e5f0992,2025-02-10,413,0
1755,Monthly Maximum and Minimum Performing Public Health Facilities in West Siang of Arunachal Pradesh for October-2016-17,ecf8ed8b-07a2-4c0d-807e-cac66a227eaa,2025-02-10,149,0
1756,Monthly Maximum and Minimum Performing Public Health Facilities in West Siang of Arunachal Pradesh for September-2016-17,2d010d49-4aae-4115-a514-bc683c2f2319,2025-02-10,53,0
1757,Monthly Maximum and Minimum Performing Public Health Facilities in Lower Dibang Valley of Arunachal Pradesh for February-2016-17,4b4b1b74-d374-4b5c-8339-8c8a268a24bc,2025-02-10,287,0
1758,Monthly Maximum and Minimum Performing Public Health Facilities in Lower Dibang Valley of Arunachal Pradesh for January-2016-17,28e379c9-ae82-4f6d-8b29-15cb2f234736,2025-02-10,376,0
1759,Monthly Maximum and Minimum Performing Public Health Facilities in Lower Dibang Valley of Arunachal Pradesh for December-2016-17,6bccafb1-67eb-4328-9f9e-754c7beca0db,2025-02-10,470,0
1760,Monthly Maximum and Minimum Performing Public Health Facilities in Lower Dibang Valley of Arunachal Pradesh for November-2016-17,df5f8651-0b69-4b08-bf8b-a0b0a33b307e,2025-02-10,463,0
1761,Monthly Maximum and Minimum Performing Public Health Facilities in Lower Dibang Valley of Arunachal Pradesh for October-2016-17,447e350a-f61c-40a8-a683-2c116f9f7b15,2025-02-10,228,0
1762,Monthly Maximum and Minimum Performing Public Health Facilities in Lower Dibang Valley of Arunachal Pradesh for September-2016-17,d4854021-30f8-46d1-8dc0-066cc781b5e8,2025-02-10,421,0
1763,Monthly Maximum and Minimum Performing Public Health Facilities in Lower Dibang Valley of Arunachal Pradesh for August-2016-17,796b516c-31d3-4fc9-b8e5-7fc73f11eb83,2025-02-10,214,0
1764,Monthly Maximum and Minimum Performing Public Health Facilities in Lower Dibang Valley of Arunachal Pradesh for July-2016-17,799102d5-9138-47d1-b039-78ddc57cc2ef,2025-02-10,327,0
1765,Monthly Maximum and Minimum Performing Public Health Facilities in Lower Dibang Valley of Arunachal Pradesh for June-2016-17,e3ad5342-9f21-47f3-abcf-9aaa65f0a347,2025-02-10,466,0
1766,Monthly Maximum and Minimum Performing Public Health Facilities in Lower Dibang Valley of Arunachal Pradesh for May-2016-17,1f6ea2b2-e9ce-49e6-8be9-48f1fa9087c9,2025-02-10,97,0
1767,Monthly Maximum and Minimum Performing Public Health Facilities in Lower Dibang Valley of Arunachal Pradesh for April-2016-17,ba870e77-ccd6-4743-902b-cbcae8e5df13,2025-02-10,277,0
1768,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for March-2016-17,5e68fbd4-739f-4dba-a8f2-25a9a0d947b1,2025-02-10,465,0
1769,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for January-2016-17,a02b7780-d9d3-4e3a-a4fd-a3700dabd534,2025-02-10,386,0
1770,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for December-2016-17,36674376-9f97-41b2-94be-72a5ae3f89b1,2025-02-10,422,0
1771,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for November-2016-17,27b55f87-7da5-4464-8488-f91aa31af544,2025-02-10,203,0
1772,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for September-2016-17,234817eb-21f1-47e1-a138-2096fc73434a,2025-02-10,152,0
1773,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for October-2016-17,aba22d56-54be-4189-91e9-cc865744262c,2025-02-10,476,0
1774,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for February-2016-17,4002ea7b-ffa2-4e7e-b337-e4f3110a2a84,2025-02-10,245,0
1775,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for July-2016-17,f273bf75-b3b5-4c53-ae15-909914b921f3,2025-02-10,196,0
1776,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for June-2016-17,2c5a7ba0-d9af-4bdd-ab1a-f71b68a14673,2025-02-10,393,0
1777,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for August-2016-17,63810fd5-dd3e-41eb-88ee-1706c2c62541,2025-02-10,218,0
1778,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for April-2016-17,17c438da-886c-4ef1-a5eb-b2c2de5422ad,2025-02-10,239,0
1779,Monthly Maximum and Minimum Performing Public Health Facilities in Longding of Arunachal Pradesh for May-2016-17,7d2594e6-83f2-469c-883b-4786f6cd80fc,2025-02-10,291,0
1780,Monthly Maximum and Minimum Performing Public Health Facilities in Lohit of Arunachal Pradesh for March-2016-17,2453f0ad-34e4-449f-91f0-ec43b8cc1e3a,2025-02-10,393,0
1781,Monthly Maximum and Minimum Performing Public Health Facilities in Lohit of Arunachal Pradesh for February-2016-17,e1f715c2-7e38-46e0-81ff-2f55ed393c79,2025-02-10,218,0
1782,Monthly Maximum and Minimum Performing Public Health Facilities in Lohit of Arunachal Pradesh for December-2016-17,7b439603-2a6b-4445-9691-949c06cc560f,2025-02-10,177,0
1783,Monthly Maximum and Minimum Performing Public Health Facilities in Lohit of Arunachal Pradesh for January-2016-17,e2df509d-8a4e-4d15-956f-aa3a63f16585,2025-02-10,352,0
1784,Monthly Maximum and Minimum Performing Public Health Facilities in Lohit of Arunachal Pradesh for October-2016-17,4a7aa2fc-850f-4321-8e39-dea2c04758d0,2025-02-10,287,0
1785,Monthly Maximum and Minimum Performing Public Health Facilities in Lohit of Arunachal Pradesh for November-2016-17,694bc25e-9063-41a9-9b21-32a5b657ccac,2025-02-10,484,0
1786,Monthly Maximum and Minimum Performing Public Health Facilities in Lohit of Arunachal Pradesh for May-2016-17,9a8548c6-21fe-41d0-8f93-d8116da971fe,2025-02-10,254,0
